req_id,device_id,arrival_ms,deadline_ms
req-59448,edge-5,141499.44,499.29
req-59450,edge-2,141517.84,485.56
req-59452,edge-3,141517.28,503.83
req-59454,edge-9,141519.47,491.15
req-59456,edge-0,141532.34,510.63
req-59458,edge-3,141538.03,491.44
req-59460,edge-4,141536.41,489.38
req-59462,edge-6,141530.80,501.15
req-59464,edge-1,141547.67,491.03
req-59466,edge-2,141553.19,506.21
req-59468,edge-3,141557.31,506.11
req-59470,edge-4,141540.71,494.56
req-59472,edge-5,141551.97,506.13
req-59474,edge-9,141553.77,504.64
req-59476,edge-1,141565.07,511.45
req-59478,edge-3,141567.57,505.78
req-59480,edge-8,141577.47,511.31
req-59482,edge-2,141586.25,502.52
req-59484,edge-3,141582.99,509.59
req-59486,edge-5,141599.26,509.23
req-59488,edge-6,141591.64,513.51
req-59490,edge-2,141615.65,493.88
req-59492,edge-5,141614.04,485.59
req-59494,edge-9,141600.13,487.83
req-59496,edge-0,141627.52,487.62
req-59498,edge-3,141622.22,506.32
req-59500,edge-7,141624.14,502.29
req-59502,edge-8,141628.67,495.12
req-59504,edge-0,141641.99,505.66
req-59506,edge-1,141652.67,491.43
req-59508,edge-3,141649.34,488.59
req-59510,edge-4,141647.00,496.15
req-59512,edge-9,141640.59,497.15
req-59514,edge-0,141668.82,498.89
req-59516,edge-1,141664.74,497.38
req-59518,edge-2,141670.17,485.55
req-59520,edge-3,141669.72,488.36
req-59522,edge-6,141661.25,486.27
req-59524,edge-8,141663.36,491.81
req-59526,edge-0,141699.60,498.16
req-59528,edge-1,141693.58,514.66
req-59530,edge-2,141680.34,500.01
req-59532,edge-5,141697.02,486.33
req-59534,edge-7,141692.93,493.25
req-59536,edge-0,141710.79,492.21
req-59538,edge-2,141717.44,496.43
req-59540,edge-5,141710.40,501.21
req-59542,edge-9,141704.29,505.33
req-59544,edge-0,141732.39,499.58
req-59546,edge-1,141730.88,495.32
req-59548,edge-2,141724.50,510.67
req-59550,edge-3,141734.97,510.34
req-59552,edge-4,141722.18,504.11
req-59554,edge-0,141747.56,493.95
req-59556,edge-3,141758.97,498.76
req-59558,edge-0,141770.18,498.26
req-59560,edge-1,141760.90,489.95
req-59562,edge-2,141766.27,507.78
req-59564,edge-4,141762.17,496.20
req-59566,edge-5,141761.84,490.34
req-59568,edge-6,141768.14,505.87
req-59570,edge-0,141798.57,489.91
req-59572,edge-1,141789.19,504.15
req-59574,edge-2,141787.14,499.04
req-59576,edge-3,141798.43,488.31
req-59578,edge-6,141797.32,500.55
req-59580,edge-0,141800.95,490.35
req-59582,edge-2,141806.24,509.19
req-59584,edge-3,141804.72,501.86
req-59586,edge-4,141806.01,495.82
req-59588,edge-6,141819.47,510.79
req-59590,edge-0,141829.09,506.40
req-59592,edge-1,141823.73,512.91
req-59594,edge-2,141830.32,502.34
req-59596,edge-5,141825.04,510.47
req-59598,edge-8,141839.48,497.84
req-59600,edge-0,141858.40,499.51
req-59602,edge-1,141848.13,490.02
req-59604,edge-4,141843.12,485.22
req-59606,edge-0,141863.52,507.57
req-59608,edge-1,141860.02,504.63
req-59610,edge-2,141862.23,504.27
req-59612,edge-4,141873.61,486.88
req-59614,edge-1,141886.75,505.94
req-59616,edge-2,141883.02,511.76
req-59618,edge-3,141884.93,493.12
req-59620,edge-0,141908.57,503.89
req-59622,edge-1,141902.72,508.17
req-59624,edge-2,141902.05,487.70
req-59626,edge-4,141918.04,487.22
req-59628,edge-9,141909.65,507.43
req-59630,edge-0,141936.64,507.53
req-59632,edge-1,141938.42,486.36
req-59634,edge-2,141920.61,512.38
req-59636,edge-3,141935.11,495.84
req-59638,edge-5,141933.63,500.07
req-59640,edge-0,141959.10,500.21
req-59642,edge-1,141948.97,502.30
req-59644,edge-2,141956.53,491.79
req-59646,edge-3,141950.59,498.77
req-59648,edge-4,141957.01,496.62
req-59650,edge-5,141956.77,512.20
req-59652,edge-0,141969.24,502.08
req-59654,edge-1,141973.53,497.42
req-59656,edge-3,141978.81,491.03
req-59658,edge-2,141993.23,492.48
req-59660,edge-3,141993.84,490.68
req-59662,edge-8,141993.34,511.88
req-59664,edge-9,141992.49,504.95
req-59666,edge-0,142015.68,510.92
req-59668,edge-1,142011.57,495.39
req-59670,edge-2,142000.15,508.85
req-59672,edge-6,142010.68,508.02
req-59674,edge-0,142032.03,511.29
req-59676,edge-2,142025.61,507.88
req-59678,edge-3,142024.77,513.13
req-59680,edge-5,142039.05,508.42
req-59682,edge-7,142036.79,485.19
req-59684,edge-0,142058.43,502.84
req-59686,edge-2,142041.95,493.80
req-59688,edge-6,142045.27,512.91
req-59690,edge-1,142067.98,491.39
req-59692,edge-2,142068.22,485.44
req-59694,edge-3,142070.73,505.88
req-59696,edge-4,142062.68,488.27
req-59698,edge-7,142063.78,505.11
req-59700,edge-9,142077.38,492.75
req-59702,edge-0,142094.10,501.87
req-59704,edge-1,142081.18,496.63
req-59706,edge-5,142088.13,496.30
req-59708,edge-6,142089.31,512.60
req-59710,edge-9,142082.90,507.38
req-59712,edge-1,142108.31,512.61
req-59714,edge-2,142105.89,511.22
req-59716,edge-3,142106.61,492.83
req-59718,edge-5,142111.16,512.07
req-59720,edge-1,142133.79,508.47
req-59722,edge-3,142126.54,502.74
req-59724,edge-2,142150.58,488.40
req-59726,edge-3,142146.07,485.51
req-59728,edge-8,142156.44,504.12
req-59730,edge-0,142173.79,512.45
req-59732,edge-2,142162.60,485.61
req-59734,edge-5,142161.70,498.07
req-59736,edge-8,142164.00,487.52
req-59738,edge-3,142185.31,514.76
req-59740,edge-4,142189.01,498.39
req-59742,edge-5,142194.07,495.73
req-59744,edge-6,142198.66,496.99
req-59746,edge-7,142192.24,490.52
req-59748,edge-8,142195.38,509.97
req-59750,edge-0,142216.25,503.09
req-59752,edge-3,142202.55,504.01
req-59754,edge-5,142213.90,496.14
req-59756,edge-3,142227.94,490.74
req-59758,edge-5,142237.57,502.19
req-59760,edge-6,142229.60,497.47
req-59762,edge-1,142250.98,505.85
req-59764,edge-2,142252.63,498.95
req-59766,edge-3,142252.60,498.49
req-59768,edge-9,142253.31,501.15
req-59770,edge-0,142273.79,496.87
req-59772,edge-1,142265.12,496.78
req-59774,edge-2,142275.31,509.11
req-59776,edge-3,142265.94,504.60
req-59778,edge-8,142276.87,489.55
req-59780,edge-3,142285.13,508.93
req-59782,edge-4,142294.67,499.60
req-59784,edge-5,142298.19,488.37
req-59786,edge-0,142312.89,485.93
req-59788,edge-2,142316.51,492.13
req-59790,edge-6,142311.24,496.50
req-59792,edge-7,142319.64,486.63
req-59794,edge-0,142330.08,499.45
req-59796,edge-1,142336.86,507.12
req-59798,edge-2,142329.70,509.03
req-59800,edge-3,142331.95,511.47
req-59802,edge-4,142338.34,512.44
req-59804,edge-0,142348.84,498.13
req-59806,edge-9,142352.19,485.29
req-59808,edge-1,142379.28,513.50
req-59810,edge-3,142363.63,493.74
req-59812,edge-8,142367.80,504.02
req-59814,edge-9,142366.41,503.65
req-59816,edge-0,142391.71,486.04
req-59818,edge-2,142383.89,492.25
req-59820,edge-3,142390.22,487.00
req-59822,edge-4,142387.63,493.57
req-59824,edge-5,142391.16,492.24
req-59826,edge-0,142401.50,497.15
req-59828,edge-2,142418.00,489.07
req-59830,edge-3,142411.21,510.66
req-59832,edge-4,142418.60,512.41
req-59834,edge-5,142408.55,513.75
req-59836,edge-0,142421.23,500.83
req-59838,edge-1,142428.55,492.87
req-59840,edge-2,142432.51,491.06
req-59842,edge-3,142431.13,486.24
req-59844,edge-9,142420.44,485.38
req-59846,edge-1,142455.80,503.77
req-59848,edge-2,142447.08,490.86
req-59850,edge-3,142444.41,491.48
req-59852,edge-6,142443.36,507.16
req-59854,edge-0,142472.75,491.67
req-59856,edge-3,142467.60,508.05
req-59858,edge-4,142462.01,514.34
req-59860,edge-6,142464.13,500.78
req-59862,edge-1,142483.41,492.70
req-59864,edge-1,142518.84,512.96
req-59866,edge-5,142501.28,497.22
req-59868,edge-7,142503.72,486.35
req-59870,edge-0,142524.90,488.40
req-59872,edge-2,142527.17,498.52
req-59874,edge-3,142525.94,499.05
req-59876,edge-7,142533.40,502.00
req-59878,edge-1,142552.95,496.24
req-59880,edge-2,142547.57,498.34
req-59882,edge-3,142556.06,501.92
req-59884,edge-6,142554.16,485.91
req-59886,edge-0,142561.59,489.80
req-59888,edge-2,142576.93,496.56
req-59890,edge-4,142575.99,504.71
req-59892,edge-1,142596.28,500.65
req-59894,edge-5,142589.38,493.31
req-59896,edge-7,142587.91,508.53
req-59898,edge-8,142582.36,494.00
req-59900,edge-2,142615.79,492.23
req-59902,edge-6,142612.62,489.75
req-59904,edge-8,142609.41,494.69
req-59906,edge-0,142626.59,491.50
req-59908,edge-1,142637.87,506.25
req-59910,edge-2,142634.61,492.07
req-59912,edge-4,142634.10,503.28
req-59914,edge-0,142650.60,501.37
req-59916,edge-1,142644.57,507.97
req-59918,edge-4,142655.39,510.16
req-59920,edge-5,142651.90,501.95
req-59922,edge-0,142679.20,487.38
req-59924,edge-2,142666.19,498.39
req-59926,edge-3,142677.16,506.26
req-59928,edge-4,142660.23,485.36
req-59930,edge-6,142668.03,501.76
req-59932,edge-0,142687.85,490.03
req-59934,edge-1,142680.94,498.20
req-59936,edge-2,142695.73,496.74
req-59938,edge-3,142697.16,496.16
req-59940,edge-4,142694.21,493.05
req-59942,edge-5,142694.27,506.60
req-59944,edge-7,142685.77,495.68
req-59946,edge-0,142717.56,505.39
req-59948,edge-3,142700.83,498.97
req-59950,edge-4,142704.44,493.79
req-59952,edge-6,142701.50,503.37
req-59954,edge-1,142737.24,496.68
req-59956,edge-2,142728.61,508.95
req-59958,edge-3,142734.03,494.03
req-59960,edge-4,142737.22,513.99
req-59962,edge-2,142754.77,486.35
req-59964,edge-4,142755.77,498.35
req-59966,edge-0,142777.61,502.04
req-59968,edge-1,142765.61,506.40
req-59970,edge-2,142772.05,497.66
req-59972,edge-4,142775.54,485.60
req-59974,edge-9,142775.43,498.39
req-59976,edge-1,142792.45,507.43
req-59978,edge-2,142795.10,512.34
req-59980,edge-3,142793.64,486.13
req-59982,edge-7,142797.85,512.45
req-59984,edge-0,142801.84,498.83
req-59986,edge-1,142810.33,506.04
req-59988,edge-3,142805.03,507.50
req-59990,edge-1,142831.38,505.65
req-59992,edge-2,142830.07,511.29
req-59994,edge-4,142832.78,491.75
req-59996,edge-6,142828.10,487.51
req-59998,edge-0,142854.47,497.97
req-60000,edge-1,142850.23,509.65
req-60002,edge-2,142846.10,496.47
req-60004,edge-5,142841.55,488.05
req-60006,edge-6,142849.53,511.73
req-60008,edge-8,142857.51,498.36
req-60010,edge-3,142872.66,490.24
req-60012,edge-5,142860.44,502.32
req-60014,edge-7,142872.24,502.84
req-60016,edge-9,142860.47,506.72
req-60018,edge-0,142899.52,488.14
req-60020,edge-3,142893.51,489.24
req-60022,edge-5,142894.82,508.13
req-60024,edge-9,142880.98,497.84
req-60026,edge-2,142909.66,507.91
req-60028,edge-2,142923.56,492.70
req-60030,edge-3,142925.31,502.83
req-60032,edge-4,142935.09,503.85
req-60034,edge-6,142935.01,502.11
req-60036,edge-0,142950.69,507.32
req-60038,edge-2,142957.27,488.45
req-60040,edge-3,142948.43,508.53
req-60042,edge-4,142959.41,503.99
req-60044,edge-5,142953.62,490.20
req-60046,edge-7,142949.96,514.55
req-60048,edge-0,142962.79,507.59
req-60050,edge-1,142965.48,501.20
req-60052,edge-2,142962.48,505.03
req-60054,edge-6,142964.02,495.61
req-60056,edge-2,142981.60,506.67
req-60058,edge-3,142983.87,488.94
req-60060,edge-5,142991.45,509.75
req-60062,edge-2,143003.92,505.60
req-60064,edge-3,143017.81,513.57
req-60066,edge-7,143006.08,502.62
req-60068,edge-5,143026.72,485.73
req-60070,edge-9,143024.93,501.74
req-60072,edge-3,143046.69,502.83
req-60074,edge-4,143040.31,505.89
req-60076,edge-5,143042.29,487.88
req-60078,edge-6,143045.69,502.06
req-60080,edge-7,143054.38,485.79
req-60082,edge-8,143044.00,505.95
req-60084,edge-0,143069.54,507.59
req-60086,edge-1,143070.55,492.90
req-60088,edge-5,143073.59,496.18
req-60090,edge-0,143091.53,512.95
req-60092,edge-1,143091.75,507.29
req-60094,edge-3,143092.82,485.63
req-60096,edge-4,143092.00,492.46
req-60098,edge-5,143089.41,494.52
req-60100,edge-6,143085.61,485.22
req-60102,edge-7,143098.87,485.16
req-60104,edge-9,143094.79,502.13
req-60106,edge-0,143111.05,506.47
req-60108,edge-3,143105.15,506.89
req-60110,edge-4,143112.99,498.48
req-60112,edge-6,143107.49,514.53
req-60114,edge-2,143132.26,505.81
req-60116,edge-4,143136.10,499.04
req-60118,edge-5,143125.21,514.25
req-60120,edge-6,143139.53,512.47
req-60122,edge-8,143126.97,508.84
req-60124,edge-9,143120.02,485.92
req-60126,edge-0,143157.51,509.27
req-60128,edge-1,143150.16,498.17
req-60130,edge-2,143151.54,492.47
req-60132,edge-3,143159.64,496.84
req-60134,edge-4,143144.46,485.60
req-60136,edge-0,143171.90,507.00
req-60138,edge-2,143173.26,513.54
req-60140,edge-3,143160.53,508.20
req-60142,edge-0,143187.34,488.00
req-60144,edge-1,143192.01,508.78
req-60146,edge-2,143182.56,486.76
req-60148,edge-3,143194.65,506.10
req-60150,edge-5,143199.06,492.13
req-60152,edge-1,143219.90,502.99
req-60154,edge-2,143206.89,485.45
req-60156,edge-2,143223.20,503.71
req-60158,edge-9,143220.23,512.82
req-60160,edge-0,143248.52,486.28
req-60162,edge-1,143255.21,498.78
req-60164,edge-2,143246.94,493.71
req-60166,edge-3,143256.32,496.09
req-60168,edge-4,143240.59,499.73
req-60170,edge-5,143256.51,502.70
req-60172,edge-8,143241.62,505.99
req-60174,edge-0,143275.16,494.56
req-60176,edge-2,143267.65,506.83
req-60178,edge-6,143274.96,500.48
req-60180,edge-1,143290.13,492.09
req-60182,edge-2,143286.97,495.05
req-60184,edge-3,143284.03,487.00
req-60186,edge-8,143294.97,505.29
req-60188,edge-0,143300.79,506.01
req-60190,edge-1,143310.82,490.35
req-60192,edge-3,143300.71,500.12
req-60194,edge-5,143304.74,511.21
req-60196,edge-7,143308.96,486.68
req-60198,edge-0,143337.62,495.09
req-60200,edge-1,143328.87,489.00
req-60202,edge-2,143331.11,510.14
req-60204,edge-0,143358.70,497.56
req-60206,edge-1,143342.96,496.77
req-60208,edge-2,143347.60,502.27
req-60210,edge-5,143341.71,492.92
req-60212,edge-9,143358.07,498.32
req-60214,edge-0,143370.52,503.29
req-60216,edge-1,143377.03,500.10
req-60218,edge-2,143374.38,499.05
req-60220,edge-3,143372.65,494.74
req-60222,edge-7,143371.43,499.55
req-60224,edge-0,143393.08,506.07
req-60226,edge-2,143390.13,511.29
req-60228,edge-4,143396.43,490.14
req-60230,edge-9,143382.58,490.09
req-60232,edge-5,143410.05,499.24
req-60234,edge-1,143436.09,492.28
req-60236,edge-2,143425.66,511.14
req-60238,edge-3,143421.08,506.75
req-60240,edge-4,143438.46,513.17
req-60242,edge-5,143437.76,496.45
req-60244,edge-7,143431.50,488.09
req-60246,edge-9,143435.86,493.47
req-60248,edge-0,143451.32,501.71
req-60250,edge-1,143444.31,499.48
req-60252,edge-2,143451.48,500.41
req-60254,edge-3,143457.36,497.77
req-60256,edge-8,143452.87,495.43
req-60258,edge-1,143478.62,487.59
req-60260,edge-2,143474.73,497.52
req-60262,edge-3,143478.96,489.36
req-60264,edge-6,143464.53,497.26
req-60266,edge-2,143498.04,492.04
req-60268,edge-3,143495.99,502.07
req-60270,edge-6,143482.41,496.79
req-60272,edge-0,143509.55,510.01
req-60274,edge-3,143502.65,513.61
req-60276,edge-5,143510.56,509.35
req-60278,edge-9,143513.92,504.72
req-60280,edge-0,143533.98,496.63
req-60282,edge-1,143526.02,495.91
req-60284,edge-4,143522.93,498.26
req-60286,edge-5,143531.61,501.17
req-60288,edge-6,143538.03,501.62
req-60290,edge-0,143551.99,485.03
req-60292,edge-1,143544.67,512.19
req-60294,edge-3,143555.84,512.56
req-60296,edge-4,143557.42,511.49
req-60298,edge-5,143551.14,508.04
req-60300,edge-0,143569.51,487.28
req-60302,edge-3,143578.18,513.26
req-60304,edge-4,143569.70,486.23
req-60306,edge-0,143592.69,504.92
req-60308,edge-1,143585.07,496.74
req-60310,edge-2,143595.22,494.29
req-60312,edge-4,143599.97,491.30
req-60314,edge-6,143588.51,502.58
req-60316,edge-5,143600.47,491.12
req-60318,edge-8,143606.06,495.22
req-60320,edge-0,143633.71,509.91
req-60322,edge-1,143626.52,510.37
req-60324,edge-3,143620.63,488.98
req-60326,edge-7,143639.55,513.56
req-60328,edge-1,143658.11,508.08
req-60330,edge-3,143657.12,507.57
req-60332,edge-4,143648.90,495.16
req-60334,edge-9,143644.12,502.73
req-60336,edge-0,143666.71,499.70
req-60338,edge-1,143679.96,507.32
req-60340,edge-2,143676.62,488.19
req-60342,edge-3,143675.11,512.31
req-60344,edge-5,143675.69,509.94
req-60346,edge-6,143669.53,485.19
req-60348,edge-7,143673.44,511.26
req-60350,edge-1,143695.53,493.53
req-60352,edge-3,143689.61,513.14
req-60354,edge-6,143687.94,492.71
req-60356,edge-0,143714.77,505.34
req-60358,edge-1,143711.36,499.88
req-60360,edge-2,143718.79,491.44
req-60362,edge-3,143711.09,502.52
req-60364,edge-6,143701.59,514.18
req-60366,edge-0,143722.93,492.16
req-60368,edge-1,143739.55,489.09
req-60370,edge-2,143729.85,496.95
req-60372,edge-5,143736.94,494.57
req-60374,edge-1,143748.04,500.03
req-60376,edge-2,143745.52,508.38
req-60378,edge-5,143754.59,506.34
req-60380,edge-8,143740.59,507.87
req-60382,edge-0,143779.67,513.37
req-60384,edge-1,143763.56,494.49
req-60386,edge-2,143761.18,509.25
req-60388,edge-3,143768.75,497.60
req-60390,edge-9,143769.89,507.39
req-60392,edge-0,143787.59,487.84
req-60394,edge-2,143797.29,485.48
req-60396,edge-3,143795.03,490.78
req-60398,edge-4,143784.50,499.42
req-60400,edge-0,143805.46,514.48
req-60402,edge-2,143810.23,486.64
req-60404,edge-5,143800.56,488.15
req-60406,edge-7,143816.87,501.30
req-60408,edge-3,143833.47,499.90
req-60410,edge-6,143832.07,501.95
req-60412,edge-0,143852.90,492.39
req-60414,edge-2,143852.65,496.92
req-60416,edge-3,143855.29,494.44
req-60418,edge-5,143855.07,502.47
req-60420,edge-8,143850.97,495.40
req-60422,edge-0,143875.26,508.32
req-60424,edge-1,143874.81,487.62
req-60426,edge-2,143871.78,509.43
req-60428,edge-3,143864.73,509.27
req-60430,edge-4,143869.30,514.09
req-60432,edge-6,143879.56,501.81
req-60434,edge-9,143877.01,485.25
req-60436,edge-0,143887.78,511.19
req-60438,edge-1,143883.42,496.39
req-60440,edge-2,143883.76,512.83
req-60442,edge-3,143882.36,495.21
req-60444,edge-9,143888.91,495.19
req-60446,edge-0,143907.78,495.42
req-60448,edge-3,143913.33,509.78
req-60450,edge-4,143912.94,490.51
req-60452,edge-6,143916.12,512.35
req-60454,edge-0,143925.33,511.49
req-60456,edge-3,143938.06,493.06
req-60458,edge-6,143938.79,492.03
req-60460,edge-0,143943.81,497.04
req-60462,edge-2,143942.73,495.81
req-60464,edge-3,143942.07,498.24
req-60466,edge-4,143942.34,511.26
req-60468,edge-9,143959.70,488.65
req-60470,edge-0,143963.04,489.23
req-60472,edge-4,143976.85,510.95
req-60474,edge-0,143982.53,506.69
req-60476,edge-1,143991.72,511.73
req-60478,edge-2,143992.61,508.81
req-60480,edge-5,143985.91,493.86
req-60482,edge-9,143980.42,513.71
req-60484,edge-0,144019.03,499.28
req-60486,edge-1,144008.45,504.28
req-60488,edge-2,144007.78,503.94
req-60490,edge-3,144009.59,493.71
req-60492,edge-6,144005.06,509.01
req-60494,edge-7,144005.84,512.37
req-60496,edge-1,144038.28,499.42
req-60498,edge-2,144020.79,508.35
req-60500,edge-3,144032.97,491.36
req-60502,edge-8,144035.21,493.63
req-60504,edge-0,144055.01,506.26
req-60506,edge-1,144047.07,493.17
req-60508,edge-3,144040.06,501.01
req-60510,edge-5,144049.48,487.59
req-60512,edge-9,144041.36,514.03
req-60514,edge-0,144079.70,501.97
req-60516,edge-1,144078.16,492.69
req-60518,edge-3,144079.34,492.77
req-60520,edge-9,144067.08,512.57
req-60522,edge-1,144086.49,490.91
req-60524,edge-2,144082.68,509.47
req-60526,edge-3,144092.69,488.09
req-60528,edge-5,144096.48,486.01
req-60530,edge-9,144088.46,505.06
req-60532,edge-0,144103.75,485.25
req-60534,edge-1,144119.97,495.07
req-60536,edge-5,144116.74,505.92
req-60538,edge-6,144101.10,501.41
req-60540,edge-9,144100.56,489.82
req-60542,edge-0,144120.57,496.27
req-60544,edge-2,144123.86,506.24
req-60546,edge-3,144128.60,490.10
req-60548,edge-4,144121.46,503.29
req-60550,edge-5,144122.92,514.96
req-60552,edge-0,144153.41,502.80
req-60554,edge-2,144153.54,501.42
req-60556,edge-4,144149.68,486.47
req-60558,edge-1,144161.09,488.56
req-60560,edge-2,144177.27,512.66
req-60562,edge-3,144160.32,489.79
req-60564,edge-4,144161.25,512.71
req-60566,edge-6,144162.11,496.74
req-60568,edge-8,144160.68,514.88
req-60570,edge-0,144197.24,489.49
req-60572,edge-2,144198.03,510.31
req-60574,edge-4,144180.87,494.27
req-60576,edge-5,144191.17,502.85
req-60578,edge-0,144202.78,512.40
req-60580,edge-0,144239.37,502.99
req-60582,edge-2,144238.92,494.25
req-60584,edge-3,144234.45,499.95
req-60586,edge-5,144223.65,504.15
req-60588,edge-1,144242.51,498.11
req-60590,edge-3,144254.56,505.17
req-60592,edge-4,144249.07,494.53
req-60594,edge-5,144246.87,504.48
req-60596,edge-6,144244.45,495.54
req-60598,edge-7,144248.56,513.76
req-60600,edge-2,144269.42,496.46
req-60602,edge-4,144276.46,492.39
req-60604,edge-1,144283.19,513.39
req-60606,edge-3,144288.69,513.91
req-60608,edge-9,144280.59,499.47
req-60610,edge-0,144316.74,498.43
req-60612,edge-2,144310.67,490.18
req-60614,edge-4,144305.66,505.39
req-60616,edge-5,144314.62,510.68
req-60618,edge-8,144311.64,514.06
req-60620,edge-0,144338.47,487.75
req-60622,edge-4,144328.81,511.63
req-60624,edge-8,144330.15,497.20
